gene_id	gene_name	mean_methylation	median_methylation	n_sites	mean_cov
ENSG00000159216.19	RUNX1	0.0328719723183391	0.0	2312	1.0
ENSG00000044115.21	CTNNA1	0.05365193868349865	0.0	2218	1.0
ENSG00000166225.9	FRS2	0.046538024971623154	0.0	1762	1.0
ENSG00000147050.18	KDM6A	0.05600461893764434	0.0	1732	1.0
ENSG00000115170.16	ACVR1	0.050597976080956765	0.0	1087	1.0
ENSG00000253404.1	CTNNA1-AS1	0.05583756345177665	0.0	985	1.0
ENSG00000102900.13	NUP93	0.03556910569105691	0.0	984	1.0
ENSG00000124151.19	NCOA3	0.04861878453038674	0.0	905	1.0
ENSG00000196092.14	PAX5	0.06716417910447761	0.0	804	1.0
ENSG00000185920.19	PTCH1	0.04177215189873418	0.0	790	1.0
ENSG00000163161.14	ERCC3	0.06666666666666667	0.0	750	1.0
ENSG00000064489.23	BORCS8-MEF2B	0.0547945205479452	0.0	730	1.0
ENSG00000213999.17	MEF2B	0.0547945205479452	0.0	730	1.0
ENSG00000111252.11	SH2B3	0.018465909090909092	0.0	704	1.0
ENSG00000185345.25	PRKN	0.043041606886657105	0.0	697	1.0
ENSG00000118007.13	STAG1	0.062409288824383166	0.0	689	1.0
ENSG00000184675.11	AMER1	0.042483660130718956	0.0	612	1.0
ENSG00000083168.11	KAT6A	0.04195804195804196	0.0	572	1.0
ENSG00000157654.19	PALM2AKAP2	0.020146520146520148	0.0	546	1.0
ENSG00000150672.19	DLG2	0.009259259259259259	0.0	540	1.0
ENSG00000187391.23	MAGI2	0.03544776119402985	0.0	536	1.0
ENSG00000234690.7	EPCAM-DT	0.055327868852459015	0.0	488	1.0
ENSG00000148120.19	AOPEP	0.06277056277056277	0.0	462	1.0
ENSG00000158169.14	FANCC	0.06277056277056277	0.0	462	1.0
ENSG00000143252.16	SDHC	0.04716981132075472	0.0	424	1.0
ENSG00000253438.5	PCAT1	0.026252983293556086	0.0	419	1.0
ENSG00000253363.7	ENSG00000253363	0.022900763358778626	0.0	393	1.0
ENSG00000251600.9	GUSBP5	0.02197802197802198	0.0	364	1.0
ENSG00000116044.17	NFE2L2	0.005509641873278237	0.0	363	1.0
ENSG00000213963.7	ENSG00000213963	0.005509641873278237	0.0	363	1.0
ENSG00000293158.1	RPL13AP17	0.03374233128834356	0.0	326	1.0
ENSG00000172260.15	NEGR1	0.024844720496894408	0.0	322	1.0
ENSG00000182771.19	GRID1	0.01567398119122257	0.0	319	1.0
ENSG00000181234.10	TMEM132C	0.0	0.0	306	1.0
ENSG00000163041.13	H3-3A	0.08250825082508251	0.0	303	1.0
ENSG00000196220.17	SRGAP3	0.02666666666666667	0.0	300	1.0
ENSG00000149571.12	KIRREL3	0.016722408026755852	0.0	299	1.0
ENSG00000091656.19	ZFHX4	0.010067114093959731	0.0	298	1.0
ENSG00000113368.12	LMNB1	0.04054054054054054	0.0	296	1.0
ENSG00000119650.13	IFT43	0.0547945205479452	0.0	292	1.0
ENSG00000196353.13	CPNE4	0.017241379310344827	0.0	290	1.0
ENSG00000169436.18	COL22A1	0.024390243902439025	0.0	287	1.0
ENSG00000148655.16	LRMDA	0.020905923344947737	0.0	287	1.0
ENSG00000078328.23	RBFOX1	0.01056338028169014	0.0	284	1.0
ENSG00000196090.14	PTPRT	0.0035335689045936395	0.0	283	1.0
ENSG00000174469.23	CNTNAP2	0.04316546762589928	0.0	278	1.0
ENSG00000229140.12	CCDC26	0.017985611510791366	0.0	278	1.0
ENSG00000231918.1	ENSG00000231918	0.007352941176470588	0.0	272	1.0
ENSG00000141252.21	VPS53	0.08148148148148149	0.0	270	1.0
ENSG00000173064.14	HECTD4	0.11895910780669144	0.0	269	1.0
ENSG00000176406.25	RIMS2	0.02247191011235955	0.0	267	1.0
ENSG00000063438.20	AHRR	0.03435114503816794	0.0	262	1.0
ENSG00000288622.1	PDCD6-AHRR	0.03435114503816794	0.0	262	1.0
ENSG00000179399.16	GPC5	0.0038314176245210726	0.0	261	1.0
ENSG00000163322.14	ABRAXAS1	0.078125	0.0	256	1.0
ENSG00000227579.6	ENSG00000227579	0.0234375	0.0	256	1.0
ENSG00000156113.25	KCNMA1	0.0392156862745098	0.0	255	1.0
ENSG00000131374.15	TBC1D5	0.051181102362204724	0.0	254	1.0
ENSG00000185046.21	ANKS1B	0.011811023622047244	0.0	254	1.0
ENSG00000198010.13	DLGAP2	0.05952380952380952	0.0	252	1.0
ENSG00000068781.21	STON1-GTF2A1L	0.02390438247011952	0.0	251	1.0
ENSG00000140443.15	IGF1R	0.06072874493927125	0.0	247	1.0
ENSG00000132964.13	CDK8	0.02459016393442623	0.0	244	1.0
ENSG00000144451.20	SPAG16	0.008298755186721992	0.0	241	1.0
ENSG00000171943.12	SRGAP2C	0.025210084033613446	0.0	238	1.0
ENSG00000110713.18	NUP98	0.0635593220338983	0.0	236	1.0
ENSG00000197465.14	GYPE	0.01694915254237288	0.0	236	1.0
ENSG00000260596.5	DUX4	0.0405982905982906	0.0	234	1.1367521367521367
ENSG00000021645.20	NRXN3	0.01282051282051282	0.0	234	1.0
ENSG00000140538.17	NTRK3	0.008547008547008548	0.0	234	1.0
ENSG00000260305.1	NTRK3-AS1	0.008547008547008548	0.0	234	1.0
ENSG00000099991.18	CABIN1	0.06437768240343347	0.0	233	1.0
ENSG00000187902.13	SHISA7	0.012875536480686695	0.0	233	1.0
ENSG00000072657.10	TRHDE	0.034482758620689655	0.0	232	1.0
ENSG00000276975.4	HYDIN2	0.004310344827586207	0.0	232	1.0
ENSG00000170430.10	MGMT	0.06060606060606061	0.0	231	1.0
ENSG00000198286.11	CARD11	0.047619047619047616	0.0	231	1.0
ENSG00000215421.10	ZNF407	0.025974025974025976	0.0	231	1.0
ENSG00000035862.13	TIMP2	0.09565217391304348	0.0	230	1.0
ENSG00000189283.11	FHIT	0.043668122270742356	0.0	229	1.0
ENSG00000286046.1	ENSG00000286046	0.02631578947368421	0.0	228	1.0
ENSG00000164845.17	FAM86FP	0.07964601769911504	0.0	226	1.0
ENSG00000215241.4	LINC02449	0.07964601769911504	0.0	226	1.0
ENSG00000290940.1	ENSG00000290940	0.07964601769911504	0.0	226	1.0
ENSG00000151067.23	CACNA1C	0.05309734513274336	0.0	226	1.0
ENSG00000280441.3	ENSG00000280441	0.07555555555555556	0.0	225	1.0
ENSG00000104044.16	OCA2	0.022321428571428572	0.0	224	1.0
ENSG00000184226.15	PCDH9	0.02252252252252252	0.0	222	1.0
ENSG00000257943.3	ENSG00000257943	0.018018018018018018	0.0	222	1.0
ENSG00000289510.2	ENSG00000289510	0.018018018018018018	0.0	222	1.0
ENSG00000293398.1	ENSG00000293398	0.018018018018018018	0.0	222	1.0
ENSG00000179912.21	R3HDM2	0.04524886877828054	0.0	221	1.0
ENSG00000258830.1	ENSG00000258830	0.04524886877828054	0.0	221	1.0
ENSG00000109586.12	GALNT7	0.013574660633484163	0.0	221	1.0
ENSG00000281641.3	SAMD12-AS1	0.00909090909090909	0.0	220	1.0
ENSG00000148219.18	ASTN2	0.0410958904109589	0.0	219	1.0
ENSG00000181090.21	EHMT1	0.09174311926605505	0.0	218	1.0
ENSG00000126870.16	DYNC2I1	0.04608294930875576	0.0	217	1.0
ENSG00000131051.24	RBM39	0.09302325581395349	0.0	215	1.0
ENSG00000070915.10	SLC12A3	0.037209302325581395	0.0	215	1.0
ENSG00000245248.10	USP2-AS1	0.009345794392523364	0.0	214	1.0
ENSG00000233723.11	LINC01122	0.023474178403755867	0.0	213	1.0
ENSG00000249906.1	NGFR-AS1	0.04716981132075472	0.0	212	1.0
ENSG00000227906.10	SNAP25-AS1	0.01904761904761905	0.0	210	1.0
ENSG00000150275.20	PCDH15	0.028708133971291867	0.0	209	1.0
ENSG00000114541.15	FRMD4B	0.019138755980861243	0.0	209	1.0
ENSG00000184672.12	RALYL	0.004784688995215311	0.0	209	1.0
ENSG00000170873.19	MTSS1	0.052884615384615384	0.0	208	1.0
ENSG00000254166.4	CASC19	0.03414634146341464	0.0	205	1.0
ENSG00000130340.17	SNX9	0.0392156862745098	0.0	204	1.0
ENSG00000189108.14	IL1RAPL2	0.004901960784313725	0.0	204	1.0
ENSG00000178031.18	ADAMTSL1	0.014778325123152709	0.0	203	1.0
ENSG00000232546.1	ENSG00000232546	0.01485148514851485	0.0	202	1.0
ENSG00000143502.16	SUSD4	0.03	0.0	200	1.0
ENSG00000134532.20	SOX5	0.04522613065326633	0.0	199	1.0
ENSG00000158258.16	CLSTN2	0.01507537688442211	0.0	199	1.0
ENSG00000126804.14	ZBTB1	0.015151515151515152	0.0	198	1.0
ENSG00000182050.14	MGAT4C	0.01015228426395939	0.0	197	1.0
ENSG00000141564.16	RPTOR	0.07142857142857142	0.0	196	1.0
ENSG00000288602.1	C8orf44-SGK3	0.020512820512820513	0.0	195	1.0
ENSG00000149256.16	TENM4	0.005154639175257732	0.0	194	1.0
ENSG00000197959.15	DNM3	0.031088082901554404	0.0	193	1.0
ENSG00000249395.4	CASC9	0.025906735751295335	0.0	193	1.0
ENSG00000136854.25	STXBP1	0.03125	0.0	192	1.0
ENSG00000135678.12	CPM	0.020833333333333332	0.0	192	1.0
ENSG00000094755.17	GABRP	0.0	0.0	192	1.0
ENSG00000113391.19	FAM172A	0.010471204188481676	0.0	191	1.0
ENSG00000117461.15	PIK3R3	0.10526315789473684	0.0	190	1.0
ENSG00000278139.1	P3R3URF-PIK3R3	0.10526315789473684	0.0	190	1.0
ENSG00000171132.14	PRKCE	0.021052631578947368	0.0	190	1.0
ENSG00000170522.10	ELOVL6	0.037037037037037035	0.0	189	1.0
ENSG00000185737.13	NRG3	0.026455026455026454	0.0	189	1.0
ENSG00000153832.12	FBXO36	0.06914893617021277	0.0	188	1.0
ENSG00000179242.16	CDH4	0.06914893617021277	0.0	188	1.0
ENSG00000171174.15	RBKS	0.06382978723404255	0.0	188	1.0
ENSG00000243147.8	MRPL33	0.06382978723404255	0.0	188	1.0
ENSG00000184305.16	CCSER1	0.03723404255319149	0.0	188	1.0
ENSG00000171385.11	KCND3	0.032432432432432434	0.0	185	1.0
ENSG00000221968.9	FADS3	0.021621621621621623	0.0	185	1.0
ENSG00000213096.11	ZNF254	0.0546448087431694	0.0	183	1.0
ENSG00000268362.6	ENSG00000268362	0.0546448087431694	0.0	183	1.0
ENSG00000100266.19	PACSIN2	0.03278688524590164	0.0	183	1.0
ENSG00000145934.17	TENM2	0.0	0.0	183	1.0
ENSG00000112137.19	PHACTR1	0.016483516483516484	0.0	182	1.0
ENSG00000274810.4	NPHP3-ACAD11	0.005494505494505495	0.0	182	1.0
ENSG00000087206.17	UIMC1	0.03888888888888889	0.0	180	1.0
ENSG00000042781.14	USH2A	0.016666666666666666	0.0	180	1.0
ENSG00000139767.10	SRRM4	0.016666666666666666	0.0	180	1.0
ENSG00000172292.15	CERS6	0.016666666666666666	0.0	180	1.0
ENSG00000257095.1	ENSG00000257095	0.016666666666666666	0.0	180	1.0
ENSG00000136448.13	NMT1	0.1005586592178771	0.0	179	1.0
ENSG00000058668.16	ATP2B4	0.09550561797752809	0.0	178	1.0
ENSG00000162599.18	NFIA	0.06741573033707865	0.0	178	1.0
ENSG00000228262.11	LINC01320	0.03932584269662921	0.0	178	1.0
ENSG00000211459.2	MT-RNR1	0.02247191011235955	0.0	178	1.3314606741573034
ENSG00000171811.14	CFAP46	0.05084745762711865	0.0	177	1.0
ENSG00000285053.1	ENSG00000285053	0.02824858757062147	0.0	177	1.0
ENSG00000182168.16	UNC5C	0.07386363636363637	0.0	176	1.0
ENSG00000187672.15	ERC2	0.028409090909090908	0.0	176	1.0
ENSG00000142599.20	RERE	0.08	0.0	175	1.0
ENSG00000150477.15	KIAA1328	0.02857142857142857	0.0	175	1.0
ENSG00000286481.2	ENSG00000286481	0.05172413793103448	0.0	174	1.0
ENSG00000210082.2	MT-RNR2	0.023255813953488372	0.0	172	1.0
ENSG00000105221.18	AKT2	0.07602339181286549	0.0	171	1.0
ENSG00000204929.13	LINC02934	0.0	0.0	171	1.0
ENSG00000152822.15	GRM1	0.0	0.0	170	1.0
ENSG00000169946.14	ZFPM2	0.011834319526627219	0.0	169	1.0
ENSG00000256661.1	A2ML1-AS1	0.06547619047619048	0.0	168	1.0
ENSG00000117154.12	IGSF21	0.0	0.0	168	1.0
ENSG00000148158.17	SNX30	0.024096385542168676	0.0	166	1.0
ENSG00000133083.15	DCLK1	0.018072289156626505	0.0	166	1.0
ENSG00000234261.6	ENSG00000234261	0.018292682926829267	0.0	164	1.0
ENSG00000253238.3	ENSG00000253238	0.08588957055214724	0.0	163	1.0
ENSG00000069667.16	RORA	0.03067484662576687	0.0	163	1.0
ENSG00000153317.15	ASAP1	0.018404907975460124	0.0	163	1.0
ENSG00000153310.22	CYRIB	0.018518518518518517	0.0	162	1.0
ENSG00000259805.1	ENSG00000259805	0.018518518518518517	0.0	162	1.0
ENSG00000131002.15	TXLNGY	0.0	0.0	162	1.0
ENSG00000291033.1	TXLNGY	0.0	0.0	162	1.0
ENSG00000175110.14	MRPS22	0.037267080745341616	0.0	161	1.0
ENSG00000187546.14	AGMO	0.018633540372670808	0.0	161	1.0
ENSG00000187955.13	COL14A1	0.018633540372670808	0.0	161	1.0
ENSG00000144283.23	PKP4	0.04375	0.0	160	1.0
ENSG00000019995.6	ZRANB1	0.03125	0.0	160	1.0
ENSG00000068024.18	HDAC4	0.11949685534591195	0.0	159	1.0
ENSG00000139173.10	TMEM117	0.03773584905660377	0.0	159	1.0
ENSG00000286675.1	ENSG00000286675	0.018867924528301886	0.0	159	1.0
ENSG00000127946.17	HIP1	0.006289308176100629	0.0	159	1.0
ENSG00000145555.15	MYO10	0.0759493670886076	0.0	158	1.0
ENSG00000255571.10	MIR9-3HG	0.006329113924050633	0.0	158	1.0
ENSG00000173482.17	PTPRM	0.03184713375796178	0.0	157	1.0
ENSG00000164418.22	GRIK2	0.01910828025477707	0.0	157	1.0
ENSG00000151322.20	NPAS3	0.04487179487179487	0.0	156	1.0
ENSG00000101282.9	RSPO4	0.038461538461538464	0.0	156	1.0
ENSG00000068878.15	PSME4	0.05161290322580645	0.0	155	1.0
ENSG00000285219.4	HULC	0.0064516129032258064	0.0	155	1.0
ENSG00000280560.3	LINC01374	0.0	0.0	155	1.0
ENSG00000154645.14	CHODL	0.05844155844155844	0.0	154	1.0
ENSG00000159685.11	CHCHD6	0.03896103896103896	0.0	154	1.0
ENSG00000232885.2	GPC5-AS2	0.006493506493506494	0.0	154	1.0
ENSG00000282564.3	ENSG00000282564	0.0	0.0	154	1.0
ENSG00000242441.8	GTF2A1L	0.0392156862745098	0.0	153	1.0
ENSG00000279956.1	ENSG00000279956	0.0392156862745098	0.0	153	1.0
ENSG00000065809.14	FAM107B	0.026143790849673203	0.0	153	1.0
ENSG00000142230.13	SAE1	0.026143790849673203	0.0	153	1.0
ENSG00000172940.13	SLC22A13	0.02631578947368421	0.0	152	1.0
ENSG00000275649.1	ENSG00000275649	0.006578947368421052	0.0	152	1.0
ENSG00000146776.15	ATXN7L1	0.1390728476821192	0.0	151	1.0
ENSG00000163630.11	SYNPR	0.06622516556291391	0.0	151	1.0
ENSG00000145687.17	SSBP2	0.033112582781456956	0.0	151	1.0
ENSG00000119321.10	FKBP15	0.026490066225165563	0.0	151	1.0
ENSG00000136867.11	SLC31A2	0.026490066225165563	0.0	151	1.0
ENSG00000135905.21	DOCK10	0.019867549668874173	0.0	151	1.0
ENSG00000283154.3	IQCJ-SCHIP1	0.013245033112582781	0.0	151	1.0
ENSG00000176834.14	VSIG10	0.08666666666666667	0.0	150	1.0
ENSG00000059377.19	TBXAS1	0.06	0.0	150	1.0
ENSG00000236719.5	OVAAL	0.02666666666666667	0.0	150	1.0
ENSG00000172379.22	ARNT2	0.02	0.0	150	1.0
ENSG00000235166.8	LINC01440	0.013333333333333334	0.0	150	1.0
ENSG00000293110.1	ENSG00000293110	0.03355704697986577	0.0	149	1.0
ENSG00000111404.7	RERGL	0.013422818791946308	0.0	149	1.0
ENSG00000133019.12	CHRM3	0.013422818791946308	0.0	149	1.0
ENSG00000164934.15	DCAF13	0.013422818791946308	0.0	149	1.0
ENSG00000285982.1	ENSG00000285982	0.013422818791946308	0.0	149	1.0
ENSG00000157423.18	HYDIN	0.006711409395973154	0.0	149	1.0
ENSG00000173557.15	CIMIP2C	0.04054054054054054	0.0	148	1.0
ENSG00000066651.20	TRMT11	0.006802721088435374	0.0	147	1.0
ENSG00000249797.2	LINC02147	0.02054794520547945	0.0	146	1.0
ENSG00000114127.11	XRN1	0.0136986301369863	0.0	146	1.0
ENSG00000170624.14	SGCD	0.00684931506849315	0.0	146	1.0
ENSG00000101746.16	NOL4	0.1310344827586207	0.0	145	1.0
ENSG00000130513.7	GDF15	0.05517241379310345	0.0	145	1.0
ENSG00000109452.13	INPP4B	0.041666666666666664	0.0	144	1.0
ENSG00000245164.10	LINC00861	0.006944444444444444	0.0	144	1.0
ENSG00000228705.4	LINC00659	0.1958041958041958	0.0	143	1.0
ENSG00000139372.15	TDG	0.06993006993006994	0.0	143	1.0
ENSG00000253656.1	ENSG00000253656	0.03496503496503497	0.0	143	1.0
ENSG00000170549.4	IRX1	0.1619718309859155	0.0	142	1.0
ENSG00000259603.1	ENSG00000259603	0.1619718309859155	0.0	142	1.0
ENSG00000236204.7	LINC01376	0.0425531914893617	0.0	141	1.0
ENSG00000266074.11	BAHCC1	0.0425531914893617	0.0	141	1.0
ENSG00000287416.1	ENSG00000287416	0.0425531914893617	0.0	141	1.0
ENSG00000086061.16	DNAJA1	0.028368794326241134	0.0	141	1.0
ENSG00000144455.14	SUMF1	0.0070921985815602835	0.0	141	1.0
ENSG00000113448.21	PDE4D	0.05	0.0	140	1.0
ENSG00000291185.1	ENSG00000291185	0.02142857142857143	0.0	140	1.0
ENSG00000206530.11	CFAP44	0.007142857142857143	0.0	140	1.0
ENSG00000250149.2	ENSG00000250149	0.007142857142857143	0.0	140	1.0
ENSG00000285943.1	ENSG00000285943	0.007142857142857143	0.0	140	1.0
ENSG00000107554.17	DNMBP	0.07194244604316546	0.0	139	1.0
ENSG00000169410.11	PTPN9	0.04316546762589928	0.0	139	1.0
ENSG00000139132.16	FGD4	0.10869565217391304	0.0	138	1.0
ENSG00000188385.13	JAKMIP3	0.09420289855072464	0.0	138	1.0
ENSG00000115504.15	EHBP1	0.050724637681159424	0.0	138	1.0
ENSG00000101096.20	NFATC2	0.036231884057971016	0.0	138	1.0
ENSG00000102763.18	VWA8	0.007246376811594203	0.0	138	1.0
ENSG00000237640.1	ENSG00000237640	0.0	0.0	138	1.0
ENSG00000237419.1	ENSG00000237419	0.08759124087591241	0.0	137	1.0
ENSG00000144821.11	MYH15	0.058394160583941604	0.0	137	1.0
ENSG00000165322.18	ARHGAP12	0.014598540145985401	0.0	137	1.0
ENSG00000141506.15	PIK3R5	0.07352941176470588	0.0	136	1.0
ENSG00000215912.13	TTC34	0.022058823529411766	0.0	136	1.0
ENSG00000240521.1	ENSG00000240521	0.022058823529411766	0.0	136	1.0
ENSG00000224267.1	ENSG00000224267	0.014705882352941176	0.0	136	1.0
ENSG00000249776.5	ENSG00000249776	0.014705882352941176	0.0	136	1.0
ENSG00000122218.17	COPA	0.007352941176470588	0.0	136	1.0
ENSG00000242766.1	IGKV1D-17	0.0	0.0	136	1.0
ENSG00000172987.14	HPSE2	0.1037037037037037	0.0	135	1.0
ENSG00000170906.16	NDUFA3	0.0962962962962963	0.0	135	1.0
ENSG00000273840.1	ENSG00000273840	0.037037037037037035	0.0	135	1.0
ENSG00000274391.5	TPTE	0.037037037037037035	0.0	135	1.0
ENSG00000198947.18	DMD	0.02962962962962963	0.0	135	1.0
ENSG00000236324.1	SNX9-AS1	0.02962962962962963	0.0	135	1.0
ENSG00000121101.16	TEX14	0.014814814814814815	0.0	135	1.0
ENSG00000153558.17	FBXL2	0.014814814814814815	0.0	135	1.0
ENSG00000142149.9	HUNK	0.007407407407407408	0.0	135	1.0
ENSG00000267320.5	ENSG00000267320	0.007407407407407408	0.0	135	1.0
ENSG00000177200.18	CHD9	0.1044776119402985	0.0	134	1.0
ENSG00000254901.8	BORCS8	0.08208955223880597	0.0	134	1.0
ENSG00000100105.18	PATZ1	0.05970149253731343	0.0	134	1.0
ENSG00000136848.19	DAB2IP	0.05970149253731343	0.0	134	1.0
ENSG00000156140.11	ADAMTS3	0.03731343283582089	0.0	134	1.0
ENSG00000162337.12	LRP5	0.10526315789473684	0.0	133	1.0
ENSG00000134686.21	PHC2	0.07518796992481203	0.0	133	1.0
ENSG00000155093.20	PTPRN2	0.05263157894736842	0.0	133	1.0
ENSG00000062598.18	ELMO2	0.045112781954887216	0.0	133	1.0
ENSG00000273828.2	ENSG00000273828	0.045112781954887216	0.0	133	1.0
ENSG00000289315.2	ENSG00000289315	0.03759398496240601	0.0	133	1.0
ENSG00000151025.11	GPR158	0.015037593984962405	0.0	133	1.0
ENSG00000240303.8	ACAD11	0.007518796992481203	0.0	133	1.0
ENSG00000172757.13	CFL1	0.12121212121212122	0.0	132	1.0
ENSG00000172803.18	SNX32	0.12121212121212122	0.0	132	1.0
ENSG00000185924.7	RTN4RL1	0.11363636363636363	0.0	132	1.0
ENSG00000259692.6	LINC01418	0.030303030303030304	0.0	132	1.0
ENSG00000254101.8	LINC02055	0.022727272727272728	0.0	132	1.0
ENSG00000147655.12	RSPO2	0.0	0.0	132	1.0
ENSG00000164855.16	TMEM184A	0.0	0.0	132	1.0
ENSG00000152061.24	RABGAP1L	0.12213740458015267	0.0	131	1.0
ENSG00000125246.16	CLYBL	0.0916030534351145	0.0	131	1.0
ENSG00000089094.20	KDM2B	0.06870229007633588	0.0	131	1.0
ENSG00000112541.19	PDE10A	0.061068702290076333	0.0	131	1.0
ENSG00000185008.19	ROBO2	0.03816793893129771	0.0	131	1.0
ENSG00000114021.12	NIT2	0.030534351145038167	0.0	131	1.0
ENSG00000183578.8	TNFAIP8L3	0.06153846153846154	0.0	130	1.0
ENSG00000257683.1	LINC02463	0.06153846153846154	0.0	130	1.0
ENSG00000259240.1	MIR4713HG	0.06153846153846154	0.0	130	1.0
ENSG00000082781.12	ITGB5	0.05384615384615385	0.0	130	1.0
ENSG00000188001.10	TPRG1	0.023076923076923078	0.0	130	1.0
ENSG00000119686.10	FLVCR2	0.007692307692307693	0.0	130	1.0
ENSG00000101251.13	SEL1L2	0.0	0.0	130	1.0
ENSG00000250748.6	MSRB3-AS1	0.0	0.0	130	1.0
ENSG00000256268.3	LINC02454	0.0	0.0	130	1.0
ENSG00000260289.2	ENSG00000260289	0.0	0.0	130	1.0
ENSG00000185053.14	SGCZ	0.03875968992248062	0.0	129	1.0
ENSG00000111907.21	TPD52L1	0.023255813953488372	0.0	129	1.0
ENSG00000115896.17	PLCL1	0.015503875968992248	0.0	129	1.0
ENSG00000285620.1	FAM90A16	0.1328125	0.0	128	1.0
ENSG00000118156.13	ZNF541	0.078125	0.0	128	1.0
ENSG00000232310.10	LINC03002	0.0625	0.0	128	1.0
ENSG00000235724.10	PSMD14-DT	0.046875	0.0	128	1.0
ENSG00000259053.1	ENSG00000259053	0.03125	0.0	128	1.0
ENSG00000075568.17	TMEM131	0.015625	0.0	128	1.0
ENSG00000234527.1	PCDH9-AS1	0.015625	0.0	128	1.0
ENSG00000250007.8	GJD2-DT	0.015625	0.0	128	1.0
ENSG00000144229.13	THSD7B	0.0078125	0.0	128	1.0
ENSG00000187416.13	LHFPL3	0.0	0.0	128	1.0
ENSG00000286218.2	ENSG00000286218	0.0	0.0	128	1.0
ENSG00000164880.16	INTS1	0.2125984251968504	0.0	127	1.0
ENSG00000197880.10	MDS2	0.11811023622047244	0.0	127	1.0
ENSG00000122705.18	CLTA	0.11023622047244094	0.0	127	1.0
ENSG00000159921.20	GNE	0.11023622047244094	0.0	127	1.0
ENSG00000123737.13	EXOSC9	0.07874015748031496	0.0	127	1.0
ENSG00000287748.1	ENSG00000287748	0.015748031496062992	0.0	127	1.0
ENSG00000232053.7	ENSG00000232053	0.0	0.0	127	1.0
ENSG00000288321.1	ENSG00000288321	0.0	0.0	127	1.0
ENSG00000104299.15	INTS9	0.12698412698412698	0.0	126	1.0
ENSG00000214176.12	PLEKHM1P1	0.05555555555555555	0.0	126	1.0
ENSG00000291117.1	ENSG00000291117	0.05555555555555555	0.0	126	1.0
ENSG00000154719.14	MRPL39	0.03968253968253968	0.0	126	1.0
ENSG00000124203.7	ZNF831	0.023809523809523808	0.0	126	1.0
ENSG00000188580.16	NKAIN2	0.007936507936507936	0.0	126	1.0
ENSG00000253434.8	LINC02237	0.0	0.0	126	1.0
ENSG00000115590.14	IL1R2	0.096	0.0	125	1.0
ENSG00000054654.20	SYNE2	0.048	0.0	125	1.0
ENSG00000154822.18	PLCL2	0.04	0.0	125	1.0
ENSG00000138621.12	PPCDC	0.024	0.0	125	1.0
ENSG00000120658.14	ENOX1	0.016	0.0	125	1.0
ENSG00000153707.19	PTPRD	0.016	0.0	125	1.0
ENSG00000156206.14	CFAP161	0.016	0.0	125	1.0
ENSG00000168214.22	RBPJ	0.016	0.0	125	1.0
ENSG00000236068.2	NT5ELP	0.008	0.0	125	1.0
ENSG00000287703.1	ENSG00000287703	0.008	0.0	125	1.0
ENSG00000229159.1	TSPY23P	0.16129032258064516	0.0	124	1.0
ENSG00000160539.6	PLPP7	0.04032258064516129	0.0	124	1.0
ENSG00000104447.13	TRPS1	0.016129032258064516	0.0	124	1.0
ENSG00000226571.2	ENSG00000226571	0.0	0.0	124	1.0
ENSG00000254319.6	LINC03021	0.0	0.0	124	1.0
ENSG00000178764.8	ZHX2	0.0975609756097561	0.0	123	1.0
ENSG00000235268.2	KDM4E	0.04878048780487805	0.0	123	1.0
ENSG00000170160.19	CCDC144A	0.04065040650406504	0.0	123	1.0
ENSG00000266302.6	ENSG00000266302	0.04065040650406504	0.0	123	1.0
ENSG00000076928.20	ARHGEF1	0.032520325203252036	0.0	123	1.0
ENSG00000268041.3	ERFL	0.032520325203252036	0.0	123	1.0
ENSG00000085465.13	OVGP1	0.016260162601626018	0.0	123	1.0
ENSG00000262655.4	SPON1	0.016260162601626018	0.0	123	1.0
ENSG00000257815.9	PRANCR	0.008130081300813009	0.0	123	1.0
ENSG00000100280.17	AP1B1	0.11475409836065574	0.0	122	1.0
ENSG00000103249.19	CLCN7	0.11475409836065574	0.0	122	1.0
ENSG00000076864.21	RAP1GAP	0.05737704918032787	0.0	122	1.0
ENSG00000149639.15	SOGA1	0.05737704918032787	0.0	122	1.0
ENSG00000242759.10	LINC00882	0.03278688524590164	0.0	122	1.0
ENSG00000069869.17	NEDD4	0.02459016393442623	0.0	122	1.0
ENSG00000255507.7	UVRAG-DT	0.01639344262295082	0.0	122	1.0
ENSG00000140945.17	CDH13	0.00819672131147541	0.0	122	1.0
ENSG00000073910.23	FRY	0.0	0.0	122	1.0
ENSG00000188107.15	EYS	0.0	0.0	122	1.0
ENSG00000184110.15	EIF3C	0.10743801652892562	0.0	121	1.0
ENSG00000261419.1	PLA2G10DP	0.10743801652892562	0.0	121	1.0
ENSG00000267491.1	ENSG00000267491	0.09090909090909091	0.0	121	1.0
ENSG00000125804.14	FAM182A	0.049586776859504134	0.0	121	1.0
ENSG00000113492.14	AGXT2	0.04132231404958678	0.0	121	1.0
ENSG00000168658.20	VWA3B	0.024793388429752067	0.0	121	1.0
ENSG00000161011.20	SQSTM1	0.01652892561983471	0.0	121	1.0
ENSG00000144893.13	MED12L	0.0	0.0	121	1.0
ENSG00000288596.2	C8orf44	0.0	0.0	121	1.0
ENSG00000247228.3	ENSG00000247228	0.05	0.0	120	1.0
ENSG00000259361.7	LINC00927	0.03333333333333333	0.0	120	1.0
